employee_id,name,department,team,experience,task_type,estimated_hours,actual_hours,accuracy,number_of_returns
E018,17,Graphes,G_TEAM_2,2,Landing Page,12,10.2,85.0,0
E018,17,Graphes,G_TEAM_2,2,Landing Page,6,7.2,80.0,4
E018,17,Graphes,G_TEAM_2,2,Products,11,10.8,98.18181818181819,0
E019,18,Graphes,G_TEAM_2,7,Authentication,3,3.8,73.33333333333334,3
E019,18,Graphes,G_TEAM_2,7,Payment,13,13.1,99.23076923076923,1
E019,18,Graphes,G_TEAM_2,7,API Development,4,4.8,80.0,3
E019,18,Graphes,G_TEAM_2,7,Notifications,10,10.5,95.0,2
E019,18,Graphes,G_TEAM_2,7,Performance Optimization,15,13.2,88.0,0
E019,18,Graphes,G_TEAM_2,7,Authentication,14,13.3,95.0,0
E019,18,Graphes,G_TEAM_2,7,Dashboard,14,12.0,85.71428571428572,0
E019,18,Graphes,G_TEAM_2,7,Orders,4,4.7,82.5,4
E019,18,Graphes,G_TEAM_2,7,Database Design,15,17.1,85.99999999999999,2
E019,18,Graphes,G_TEAM_2,7,API Development,15,18.0,80.0,4
E019,18,Graphes,G_TEAM_2,7,Login,3,3.6,80.0,3
E019,18,Graphes,G_TEAM_2,7,Bug Fix,6,6.4,93.33333333333333,2
E019,18,Graphes,G_TEAM_2,7,Notifications,7,8.0,85.71428571428572,1
E019,18,Graphes,G_TEAM_2,7,API Development,11,10.9,99.0909090909091,0
E019,18,Graphes,G_TEAM_2,7,Performance Optimization,3,3.4,86.66666666666667,1
E019,18,Graphes,G_TEAM_2,7,Unit Testing,2,2.2,89.99999999999999,2
E019,18,Graphes,G_TEAM_2,7,Orders,7,8.8,74.28571428571428,4
E019,18,Graphes,G_TEAM_2,7,Bug Fix,12,10.0,83.33333333333334,0
E019,18,Graphes,G_TEAM_2,7,Deployment,16,18.4,85.00000000000001,2
E019,18,Graphes,G_TEAM_2,7,Landing Page,3,2.6,86.66666666666667,0
E020,19,Graphes,G_TEAM_2,5,Profile,6,7.8,70.0,4
E020,19,Graphes,G_TEAM_2,5,Unit Testing,3,2.8,93.33333333333333,0
E020,19,Graphes,G_TEAM_2,5,API Development,4,4.0,100.0,0
E020,19,Graphes,G_TEAM_2,5,Unit Testing,12,15.3,72.5,4
E020,19,Graphes,G_TEAM_2,5,Products,8,8.7,91.25000000000001,2
E020,19,Graphes,G_TEAM_2,5,Profile,16,16.1,99.37499999999999,2
E020,19,Graphes,G_TEAM_2,5,Deployment,15,15.7,95.33333333333334,2
E020,19,Graphes,G_TEAM_2,5,API Development,6,4.9,81.66666666666667,0
E020,19,Graphes,G_TEAM_2,5,Orders,5,5.1,98.00000000000001,1
E020,19,Graphes,G_TEAM_2,5,API Development,15,14.7,98.0,0
E020,19,Graphes,G_TEAM_2,5,API Development,10,12.5,75.0,4
E020,19,Graphes,G_TEAM_2,5,Payment,2,2.0,100.0,0
E020,19,Graphes,G_TEAM_2,5,Bug Fix,3,3.8,73.33333333333334,4
E020,19,Graphes,G_TEAM_2,5,Login,3,3.4,86.66666666666667,1
E020,19,Graphes,G_TEAM_2,5,Orders,2,2.4,80.0,4
E020,19,Graphes,G_TEAM_2,5,Payment,4,4.8,80.0,3
E020,19,Graphes,G_TEAM_2,5,Unit Testing,3,3.6,80.0,3
E020,19,Graphes,G_TEAM_2,5,Orders,5,5.5,90.0,2
E020,19,Graphes,G_TEAM_2,5,Login,7,8.3,81.42857142857142,3
E020,19,Graphes,G_TEAM_2,5,Products,6,7.4,76.66666666666666,3
E021,20,Quality_Control,CQ_TEAM_1,6,Cart,4,4.3,92.5,1
E021,20,Quality_Control,CQ_TEAM_1,6,Login,3,3.4,86.66666666666667,1
E021,20,Quality_Control,CQ_TEAM_1,6,Orders,4,3.2,80.0,0
E021,20,Quality_Control,CQ_TEAM_1,6,Cart,11,10.6,96.36363636363636,0
E021,20,Quality_Control,CQ_TEAM_1,6,Deployment,6,5.0,83.33333333333334,0
E021,20,Quality_Control,CQ_TEAM_1,6,Dashboard,10,8.6,86.0,0
E021,20,Quality_Control,CQ_TEAM_1,6,API Development,9,9.2,97.77777777777779,2
E021,20,Quality_Control,CQ_TEAM_1,6,Bug Fix,10,11.0,90.0,1
E021,20,Quality_Control,CQ_TEAM_1,6,Landing Page,10,9.1,91.0,0
E021,20,Quality_Control,CQ_TEAM_1,6,UI Integration,13,15.5,80.76923076923077,4
E021,20,Quality_Control,CQ_TEAM_1,6,Login,6,6.2,96.66666666666666,1
E021,20,Quality_Control,CQ_TEAM_1,6,Database Design,2,2.6,70.0,3
E021,20,Quality_Control,CQ_TEAM_1,6,Performance Optimization,8,9.1,86.25,1
E021,20,Quality_Control,CQ_TEAM_1,6,Dashboard,13,16.3,74.61538461538461,3
E021,20,Quality_Control,CQ_TEAM_1,6,Products,16,13.4,83.75,0
E021,20,Quality_Control,CQ_TEAM_1,6,Unit Testing,3,2.6,86.66666666666667,0
E021,20,Quality_Control,CQ_TEAM_1,6,UI Integration,13,12.5,96.15384615384616,0
E021,20,Quality_Control,CQ_TEAM_1,6,Deployment,6,6.2,96.66666666666666,2
E021,20,Quality_Control,CQ_TEAM_1,6,Profile,3,3.6,80.0,4
E021,20,Quality_Control,CQ_TEAM_1,6,Unit Testing,15,16.9,87.33333333333334,1
E022,21,Quality_Control,CQ_TEAM_1,2,Deployment,13,16.0,76.92307692307692,3
E022,21,Quality_Control,CQ_TEAM_1,2,Deployment,9,11.2,75.55555555555557,4
E022,21,Quality_Control,CQ_TEAM_1,2,Database Design,7,8.5,78.57142857142857,3
E022,21,Quality_Control,CQ_TEAM_1,2,Authentication,8,9.3,83.75,3
E022,21,Quality_Control,CQ_TEAM_1,2,Notifications,8,7.7,96.25,0
E022,21,Quality_Control,CQ_TEAM_1,2,Performance Optimization,7,8.9,72.85714285714286,3
E022,21,Quality_Control,CQ_TEAM_1,2,Dashboard,3,2.5,83.33333333333334,0
E022,21,Quality_Control,CQ_TEAM_1,2,API Development,3,3.0,100.0,0
E022,21,Quality_Control,CQ_TEAM_1,2,Landing Page,14,12.1,86.42857142857143,0
E022,21,Quality_Control,CQ_TEAM_1,2,Unit Testing,11,14.1,71.81818181818181,4
E022,21,Quality_Control,CQ_TEAM_1,2,Deployment,7,7.9,87.14285714285714,2
E022,21,Quality_Control,CQ_TEAM_1,2,Deployment,7,8.7,75.71428571428572,4
E022,21,Quality_Control,CQ_TEAM_1,2,Landing Page,15,18.9,74.00000000000001,3
E022,21,Quality_Control,CQ_TEAM_1,2,API Development,6,6.6,90.0,1
E022,21,Quality_Control,CQ_TEAM_1,2,Payment,3,3.3,90.0,2
E022,21,Quality_Control,CQ_TEAM_1,2,Orders,4,4.5,87.5,2
E022,21,Quality_Control,CQ_TEAM_1,2,Unit Testing,15,12.8,85.33333333333334,0
E022,21,Quality_Control,CQ_TEAM_1,2,Notifications,7,6.0,85.71428571428572,0
E022,21,Quality_Control,CQ_TEAM_1,2,Deployment,11,10.0,90.9090909090909,0
E022,21,Quality_Control,CQ_TEAM_1,2,Unit Testing,15,16.2,92.0,2
E023,22,Quality_Control,CQ_TEAM_1,4,Notifications,2,2.2,89.99999999999999,2
E023,22,Quality_Control,CQ_TEAM_1,4,Admin Panel,2,1.8,90.0,0
E023,22,Quality_Control,CQ_TEAM_1,4,Login,16,15.5,96.875,0
E023,22,Quality_Control,CQ_TEAM_1,4,Database Design,4,4.9,77.5,3
E023,22,Quality_Control,CQ_TEAM_1,4,Login,3,2.6,86.66666666666667,0
E023,22,Quality_Control,CQ_TEAM_1,4,Payment,3,3.5,83.33333333333334,4
E023,22,Quality_Control,CQ_TEAM_1,4,Authentication,8,8.1,98.75,1
E023,22,Quality_Control,CQ_TEAM_1,4,Authentication,4,3.9,97.5,0
E023,22,Quality_Control,CQ_TEAM_1,4,Dashboard,14,17.8,72.85714285714286,4
E023,22,Quality_Control,CQ_TEAM_1,4,Cart,16,13.2,82.5,0
E023,22,Quality_Control,CQ_TEAM_1,4,Dashboard,14,15.5,89.28571428571429,1
E023,22,Quality_Control,CQ_TEAM_1,4,Deployment,6,6.1,98.33333333333334,2
E023,22,Quality_Control,CQ_TEAM_1,4,Deployment,9,9.9,90.0,2
E023,22,Quality_Control,CQ_TEAM_1,4,UI Integration,6,5.4,90.0,0
E023,22,Quality_Control,CQ_TEAM_1,4,Profile,3,2.9,96.66666666666666,0
E023,22,Quality_Control,CQ_TEAM_1,4,Performance Optimization,6,6.8,86.66666666666667,2
E023,22,Quality_Control,CQ_TEAM_1,4,Landing Page,10,11.3,87.0,2
E023,22,Quality_Control,CQ_TEAM_1,4,Landing Page,5,5.0,100.0,0
E023,22,Quality_Control,CQ_TEAM_1,4,Payment,2,1.8,90.0,0
E023,22,Quality_Control,CQ_TEAM_1,4,Notifications,14,12.2,87.14285714285714,0
E024,23,Quality_Control,CQ_TEAM_1,2,Login,6,5.8,96.66666666666666,0
E024,23,Quality_Control,CQ_TEAM_1,2,Cart,9,10.6,82.22222222222223,3
E024,23,Quality_Control,CQ_TEAM_1,2,Orders,4,4.0,100.0,0
E024,23,Quality_Control,CQ_TEAM_1,2,API Development,10,10.8,92.0,2
E024,23,Quality_Control,CQ_TEAM_1,2,Landing Page,3,3.0,100.0,0
E024,23,Quality_Control,CQ_TEAM_1,2,Dashboard,8,6.5,81.25,0
E024,23,Quality_Control,CQ_TEAM_1,2,Deployment,15,14.3,95.33333333333334,0
E024,23,Quality_Control,CQ_TEAM_1,2,Deployment,11,11.0,100.0,0
E024,23,Quality_Control,CQ_TEAM_1,2,Login,6,5.1,85.0,0
E024,23,Quality_Control,CQ_TEAM_1,2,Bug Fix,7,6.2,88.57142857142857,0
E024,23,Quality_Control,CQ_TEAM_1,2,API Development,15,17.2,85.33333333333334,1
E024,23,Quality_Control,CQ_TEAM_1,2,Profile,3,3.1,96.66666666666666,1
E024,23,Quality_Control,CQ_TEAM_1,2,Database Design,5,5.1,98.00000000000001,1
E024,23,Quality_Control,CQ_TEAM_1,2,Admin Panel,10,8.4,84.0,0
E024,23,Quality_Control,CQ_TEAM_1,2,Authentication,13,12.6,96.92307692307692,0
E024,23,Quality_Control,CQ_TEAM_1,2,UI Integration,14,12.4,88.57142857142857,0
E024,23,Quality_Control,CQ_TEAM_1,2,UI Integration,12,10.3,85.83333333333334,0
E024,23,Quality_Control,CQ_TEAM_1,2,API Development,5,6.3,74.0,3
E024,23,Quality_Control,CQ_TEAM_1,2,Products,7,8.1,84.28571428571429,4
E024,23,Quality_Control,CQ_TEAM_1,2,Notifications,5,4.3,86.0,0
E025,24,Quality_Control,CQ_TEAM_1,2,Products,5,4.4,88.0,0
E025,24,Quality_Control,CQ_TEAM_1,2,Dashboard,14,16.5,82.14285714285714,3
E025,24,Quality_Control,CQ_TEAM_1,2,Performance Optimization,4,5.1,72.5,3
E025,24,Quality_Control,CQ_TEAM_1,2,Bug Fix,9,10.6,82.22222222222223,3
E025,24,Quality_Control,CQ_TEAM_1,2,Authentication,12,15.1,74.16666666666667,4
E025,24,Quality_Control,CQ_TEAM_1,2,Authentication,15,19.3,71.33333333333333,4
E025,24,Quality_Control,CQ_TEAM_1,2,Performance Optimization,4,4.1,97.50000000000001,2
E025,24,Quality_Control,CQ_TEAM_1,2,Notifications,9,10.0,88.88888888888889,2
E025,24,Quality_Control,CQ_TEAM_1,2,UI Integration,11,9.1,82.72727272727272,0
E025,24,Quality_Control,CQ_TEAM_1,2,Bug Fix,3,2.9,96.66666666666666,0
E025,24,Quality_Control,CQ_TEAM_1,2,Admin Panel,2,1.7,85.0,0
E025,24,Quality_Control,CQ_TEAM_1,2,Dashboard,3,3.4,86.66666666666667,1
E025,24,Quality_Control,CQ_TEAM_1,2,Database Design,11,12.1,90.0,1
E025,24,Quality_Control,CQ_TEAM_1,2,Landing Page,9,9.8,91.1111111111111,2
E025,24,Quality_Control,CQ_TEAM_1,2,Payment,9,11.3,74.44444444444443,3
E025,24,Quality_Control,CQ_TEAM_1,2,UI Integration,7,7.7,90.0,1
E025,24,Quality_Control,CQ_TEAM_1,2,Bug Fix,4,5.1,72.5,3
E025,24,Quality_Control,CQ_TEAM_1,2,Authentication,3,3.6,80.0,4
E025,24,Quality_Control,CQ_TEAM_1,2,Cart,13,10.9,83.84615384615384,0
E025,24,Quality_Control,CQ_TEAM_1,2,Bug Fix,2,1.8,90.0,0
E026,25,Quality_Control,CQ_TEAM_2,8,Cart,9,9.6,93.33333333333334,2
E026,25,Quality_Control,CQ_TEAM_2,8,Admin Panel,7,6.9,98.57142857142858,0
E026,25,Quality_Control,CQ_TEAM_2,8,Authentication,8,8.0,100.0,0
E026,25,Quality_Control,CQ_TEAM_2,8,Authentication,12,13.2,90.0,1
E026,25,Quality_Control,CQ_TEAM_2,8,Unit Testing,3,2.9,96.66666666666666,0
E026,25,Quality_Control,CQ_TEAM_2,8,Notifications,12,11.9,99.16666666666667,0
E026,25,Quality_Control,CQ_TEAM_2,8,Products,13,15.9,77.6923076923077,4
E026,25,Quality_Control,CQ_TEAM_2,8,Products,7,5.9,84.28571428571429,0
E026,25,Quality_Control,CQ_TEAM_2,8,Database Design,16,15.6,97.5,0
E026,25,Quality_Control,CQ_TEAM_2,8,Dashboard,4,4.4,89.99999999999999,2
E026,25,Quality_Control,CQ_TEAM_2,8,Authentication,6,6.5,91.66666666666667,2
E026,25,Quality_Control,CQ_TEAM_2,8,UI Integration,15,13.0,86.66666666666667,0
E026,25,Quality_Control,CQ_TEAM_2,8,Deployment,3,3.4,86.66666666666667,2
E026,25,Quality_Control,CQ_TEAM_2,8,API Development,10,9.8,98.00000000000001,0
E026,25,Quality_Control,CQ_TEAM_2,8,Payment,6,5.3,88.33333333333333,0
E026,25,Quality_Control,CQ_TEAM_2,8,Performance Optimization,7,8.9,72.85714285714286,4
E026,25,Quality_Control,CQ_TEAM_2,8,Products,5,4.6,92.0,0
E026,25,Quality_Control,CQ_TEAM_2,8,Profile,4,3.4,85.0,0
E026,25,Quality_Control,CQ_TEAM_2,8,UI Integration,10,11.9,81.0,3
E026,25,Quality_Control,CQ_TEAM_2,8,Products,2,2.3,85.00000000000001,2
E027,26,Quality_Control,CQ_TEAM_2,6,Cart,11,10.9,99.0909090909091,0
E027,26,Quality_Control,CQ_TEAM_2,6,Cart,4,4.9,77.5,3
E027,26,Quality_Control,CQ_TEAM_2,6,Deployment,13,13.2,98.46153846153847,1
E027,26,Quality_Control,CQ_TEAM_2,6,Orders,7,8.0,85.71428571428572,2
E027,26,Quality_Control,CQ_TEAM_2,6,Bug Fix,9,9.9,90.0,1
E027,26,Quality_Control,CQ_TEAM_2,6,Admin Panel,5,5.3,94.0,1
E027,26,Quality_Control,CQ_TEAM_2,6,Payment,14,16.7,80.71428571428572,3
E027,26,Quality_Control,CQ_TEAM_2,6,Bug Fix,7,8.0,85.71428571428572,2
E027,26,Quality_Control,CQ_TEAM_2,6,Database Design,9,10.7,81.11111111111111,4
E027,26,Quality_Control,CQ_TEAM_2,6,Cart,10,10.6,94.0,1
E027,26,Quality_Control,CQ_TEAM_2,6,Products,15,13.5,90.0,0
E027,26,Quality_Control,CQ_TEAM_2,6,Performance Optimization,15,13.9,92.66666666666667,0
E027,26,Quality_Control,CQ_TEAM_2,6,Profile,15,14.8,98.66666666666667,0
E027,26,Quality_Control,CQ_TEAM_2,6,Profile,13,15.9,77.6923076923077,4
E027,26,Quality_Control,CQ_TEAM_2,6,Cart,6,5.1,85.0,0
E027,26,Quality_Control,CQ_TEAM_2,6,UI Integration,6,6.1,98.33333333333334,2
E027,26,Quality_Control,CQ_TEAM_2,6,Dashboard,4,4.9,77.5,4
E027,26,Quality_Control,CQ_TEAM_2,6,Bug Fix,16,14.6,91.25,0
E027,26,Quality_Control,CQ_TEAM_2,6,Login,16,15.6,97.5,0
E027,26,Quality_Control,CQ_TEAM_2,6,UI Integration,8,6.6,82.5,0
E028,27,Quality_Control,CQ_TEAM_2,6,Dashboard,7,6.4,91.42857142857143,0
E028,27,Quality_Control,CQ_TEAM_2,6,Authentication,7,6.4,91.42857142857143,0
E028,27,Quality_Control,CQ_TEAM_2,6,Authentication,16,13.6,85.0,0
E028,27,Quality_Control,CQ_TEAM_2,6,Landing Page,14,12.2,87.14285714285714,0
E028,27,Quality_Control,CQ_TEAM_2,6,Performance Optimization,6,7.6,73.33333333333334,4
E028,27,Quality_Control,CQ_TEAM_2,6,Performance Optimization,13,15.8,78.46153846153845,3
E028,27,Quality_Control,CQ_TEAM_2,6,Dashboard,9,10.0,88.88888888888889,1
E028,27,Quality_Control,CQ_TEAM_2,6,Products,2,1.9,95.0,0
E028,27,Quality_Control,CQ_TEAM_2,6,UI Integration,10,12.7,73.00000000000001,4
E028,27,Quality_Control,CQ_TEAM_2,6,Admin Panel,8,6.8,85.0,0
E028,27,Quality_Control,CQ_TEAM_2,6,Landing Page,5,4.8,96.0,0
E028,27,Quality_Control,CQ_TEAM_2,6,Bug Fix,5,5.0,100.0,0
E028,27,Quality_Control,CQ_TEAM_2,6,Performance Optimization,3,2.6,86.66666666666667,0
E028,27,Quality_Control,CQ_TEAM_2,6,UI Integration,11,11.7,93.63636363636364,2
E028,27,Quality_Control,CQ_TEAM_2,6,Products,11,10.1,91.81818181818181,0
E028,27,Quality_Control,CQ_TEAM_2,6,API Development,6,6.1,98.33333333333334,1
E028,27,Quality_Control,CQ_TEAM_2,6,Cart,5,5.4,92.0,1
E028,27,Quality_Control,CQ_TEAM_2,6,UI Integration,12,13.6,86.66666666666667,2
E028,27,Quality_Control,CQ_TEAM_2,6,UI Integration,7,5.8,82.85714285714286,0
E028,27,Quality_Control,CQ_TEAM_2,6,UI Integration,10,10.5,95.0,1
E029,28,Quality_Control,CQ_TEAM_2,5,Performance Optimization,10,8.1,81.0,0
E029,28,Quality_Control,CQ_TEAM_2,5,API Development,2,2.2,89.99999999999999,2
E029,28,Quality_Control,CQ_TEAM_2,5,API Development,6,7.0,83.33333333333334,4
E029,28,Quality_Control,CQ_TEAM_2,5,Orders,14,11.7,83.57142857142857,0
E029,28,Quality_Control,CQ_TEAM_2,5,Profile,13,14.7,86.92307692307693,1
E029,28,Quality_Control,CQ_TEAM_2,5,Authentication,14,15.3,90.71428571428571,1
E029,28,Quality_Control,CQ_TEAM_2,5,Unit Testing,4,3.3,82.5,0
E029,28,Quality_Control,CQ_TEAM_2,5,Cart,7,8.4,80.0,4
E029,28,Quality_Control,CQ_TEAM_2,5,Bug Fix,15,17.8,81.33333333333333,4
E029,28,Quality_Control,CQ_TEAM_2,5,Cart,13,13.5,96.15384615384616,1
E029,28,Quality_Control,CQ_TEAM_2,5,Bug Fix,14,12.1,86.42857142857143,0
E029,28,Quality_Control,CQ_TEAM_2,5,Landing Page,2,1.9,95.0,0
E029,28,Quality_Control,CQ_TEAM_2,5,Landing Page,14,12.6,90.0,0
E029,28,Quality_Control,CQ_TEAM_2,5,UI Integration,7,8.9,72.85714285714286,4
E029,28,Quality_Control,CQ_TEAM_2,5,Unit Testing,8,10.4,70.0,3
E029,28,Quality_Control,CQ_TEAM_2,5,Payment,9,8.3,92.22222222222223,0
E029,28,Quality_Control,CQ_TEAM_2,5,Landing Page,6,5.9,98.33333333333334,0
E029,28,Quality_Control,CQ_TEAM_2,5,Notifications,15,16.9,87.33333333333334,2
E029,28,Quality_Control,CQ_TEAM_2,5,Deployment,3,3.6,80.0,3
E029,28,Quality_Control,CQ_TEAM_2,5,Bug Fix,16,16.0,100.0,0
E030,29,Quality_Control,CQ_TEAM_2,2,Authentication,16,20.5,71.875,3
E030,29,Quality_Control,CQ_TEAM_2,2,Performance Optimization,4,4.2,95.0,1
E030,29,Quality_Control,CQ_TEAM_2,2,UI Integration,7,8.8,74.28571428571428,4
E030,29,Quality_Control,CQ_TEAM_2,2,Deployment,6,7.2,80.0,4
E030,29,Quality_Control,CQ_TEAM_2,2,Cart,3,3.0,100.0,0
E030,29,Quality_Control,CQ_TEAM_2,2,Profile,10,9.5,95.0,0
E030,29,Quality_Control,CQ_TEAM_2,2,Admin Panel,3,2.9,96.66666666666666,0
E030,29,Quality_Control,CQ_TEAM_2,2,Deployment,6,6.1,98.33333333333334,1
E030,29,Quality_Control,CQ_TEAM_2,2,API Development,4,4.6,85.00000000000001,2
E030,29,Quality_Control,CQ_TEAM_2,2,API Development,9,7.4,82.22222222222223,0
E030,29,Quality_Control,CQ_TEAM_2,2,Notifications,11,14.3,70.0,3
E030,29,Quality_Control,CQ_TEAM_2,2,Landing Page,12,15.5,70.83333333333333,3
E030,29,Quality_Control,CQ_TEAM_2,2,Database Design,3,3.4,86.66666666666667,2
E030,29,Quality_Control,CQ_TEAM_2,2,Cart,7,7.4,94.28571428571428,2
E030,29,Quality_Control,CQ_TEAM_2,2,Bug Fix,2,1.7,85.0,0
E030,29,Quality_Control,CQ_TEAM_2,2,Orders,2,1.7,85.0,0
E030,29,Quality_Control,CQ_TEAM_2,2,API Development,14,15.7,87.85714285714286,1
E030,29,Quality_Control,CQ_TEAM_2,2,Landing Page,8,10.2,72.5,4
E030,29,Quality_Control,CQ_TEAM_2,2,Bug Fix,11,9.6,87.27272727272727,0
E030,29,Quality_Control,CQ_TEAM_2,2,Dashboard,7,6.9,98.57142857142858,0
